   0.00000, 
<<<<<<< HEAD
   1.00000, 
   2.32665, 
   2.96522, 
   3.50645, 
   4.04860, 
   4.58359, 
   5.07899, 
   5.54814, 
   5.98399, 
   6.40058, 
   6.79087, 
   7.16666, 
   7.50316, 
   7.83227, 
   8.16811, 
   8.46613, 
   8.72929, 
   9.00233, 
   9.28108, 
   9.53891, 
   9.77348, 
  10.02283, 
  10.21556, 
  10.44588, 
  10.64971, 
  10.89332, 
  11.10166, 
  11.18702, 
  11.41579, 
  11.55976, 
  11.76199, 
  11.91542, 
  12.08275, 
  12.18203, 
  12.31936, 
  12.50767, 
  12.61218, 
  12.73164, 
  12.87019, 
  13.03158, 
  13.12189, 
  13.24202, 
  13.35316, 
  13.37241, 
  13.58881, 
  13.72986, 
  13.83218, 
  13.91284, 
  14.02321, 
  14.09306, 
  14.22988, 
  14.38056, 
  14.40131, 
  14.42014, 
  14.50656, 
  14.53502, 
  14.73650, 
  14.74103, 
  14.78282, 
  14.92824, 
  14.96412, 
  15.24606, 
  15.04397, 
  15.23254, 
  15.19119, 
  15.29512, 
  15.30334, 
  15.25720, 
  15.39467, 
  15.65564, 
  15.46459, 
  15.55614, 
  15.64328, 
  15.68601, 
  15.82371, 
  15.80801, 
  15.78447, 
  16.00318, 
  16.00405, 
  16.09049, 
  16.11461, 
  15.96662, 
  16.21034, 
  16.22256, 
  16.24404, 
  16.23747, 
  16.40175, 
  16.13537, 
  16.40961, 
  16.45236, 
  16.49092, 
  16.52963, 
  16.68232, 
  16.61299, 
  16.54426, 
  16.48547, 
  16.69210, 
  16.72373, 
  16.79946, 
  16.92431, 
  16.64019, 
  16.79887, 
  16.95784, 
  16.93529, 
  16.80070, 
  17.10290, 
  16.89410, 
  16.89068, 
  16.95164, 
  17.05078, 
  17.13594, 
  17.00456, 
  16.96272, 
  17.07258, 
  17.06230, 
  17.07482, 
  17.15500, 
  16.92696, 
  17.13392, 
  17.19866, 
  17.14899, 
  17.29403, 
  17.45225, 
  17.54367, 
  17.24761, 
  17.47666, 
  17.20801, 
  17.57783, 
  17.53662, 
  17.30772, 
  17.27308, 
  17.48595, 
  17.59682, 
  17.31915, 
  17.36944, 
  17.23484, 
  17.63606, 
  17.45114, 
  17.57200, 
  17.50232, 
  17.58955, 
  17.39520, 
  17.72149, 
  17.76828, 
  17.66023, 
  17.38321, 
  17.71819, 
  17.41480, 
  17.67010, 
  17.60342, 
  17.59224, 
  17.64715, 
  17.81962, 
  17.66474, 
  17.45790, 
  17.81618, 
  17.69270, 
  17.86759, 
  17.61392, 
  17.78632, 
  17.61838, 
  17.45742, 
  17.67967, 
  17.65781, 
  18.02208, 
  17.80048, 
  17.90845, 
  17.91884, 
  17.88253, 
  18.05357, 
  17.84186, 
  17.76466, 
  17.78917, 
  17.76848, 
  17.70099, 
  17.90807, 
  17.75791, 
  17.67574, 
  17.77819, 
  17.85256, 
  17.91700, 
  17.75994, 
  17.84431, 
  18.02614, 
  18.20555, 
  18.10844, 
  18.19060, 
  18.08209, 
  18.01887, 
  17.97319, 
  18.03656, 
  17.71438, 
  18.12532, 
  17.83779, 
  17.86585, 
  18.00558, 
  17.96050, 
  17.97734, 
  18.35636, 
  18.31214, 
  18.13269, 
  17.99567, 
  18.07909, 
  18.10608, 
  17.87347, 
  17.89703, 
  18.25243, 
  18.20797, 
  18.04600, 
  18.40014, 
  18.28364, 
  18.25708, 
  18.23911, 
  18.33020, 
  18.37731, 
  18.09965, 
  18.16744, 
  18.22442, 
  18.14210, 
  18.35582, 
  18.37681, 
  18.13453, 
  18.43933, 
  18.03826, 
  18.00130, 
  18.33701, 
  18.42468, 
  18.17510, 
  18.18746, 
  18.30685, 
  18.31299, 
  18.31208, 
  18.30784, 
  18.69307, 
  18.73351, 
  18.19897, 
  18.36029, 
  18.23114, 
  18.25439, 
  17.99818, 
  18.30419, 
  18.45090, 
  18.13995, 
  18.31880, 
  18.30275, 
  18.73791, 
  18.04570, 
  18.65992, 
  18.20486, 
  18.22143, 
  17.81555, 
  18.37825, 
  18.48692, 
  18.45438, 
  18.58069, 
  18.45548, 
  18.07657, 
  18.92549, 
  18.53573, 
  18.40594, 
  18.32491, 
  18.39475, 
  18.47762, 
  18.65881, 
  18.73052, 
  18.49638, 
  18.54069, 
  18.43696, 
  18.59977, 
  18.43235, 
  18.65917, 
  18.27985, 
  18.27275, 
  18.66611, 
  18.23130, 
  18.45955, 
  17.93204, 
  18.47713, 
  18.69702, 
  18.62503, 
  17.98877, 
  18.62416, 
  19.07990, 
  18.52409, 
  18.72316, 
  18.55629, 
  18.98423, 
  18.50447, 
  18.52161, 
  18.60063, 
  18.19028, 
  18.18609, 
  18.57373, 
  18.84900, 
  18.49632, 
  18.35666, 
  18.30227, 
  18.23940, 
  18.50198, 
  18.73074, 
  19.13126, 
  18.81451, 
  18.43109, 
  18.65957, 
  18.74177, 
  18.56048, 
  18.63064, 
  18.88308, 
  18.51719, 
  18.28916, 
  18.70992, 
  18.46763, 
  18.22072, 
  18.09960, 
  18.27208, 
  18.70704, 
  18.68369, 
  18.43081, 
  18.49431, 
  18.65067, 
  18.69446, 
  18.38319, 
  18.55835, 
  17.98295, 
  18.46066, 
  18.79240, 
  18.66033, 
  18.60864, 
  18.43893, 
  18.98615, 
  18.94422, 
  18.48747, 
  18.86057, 
  19.38505, 
  18.30321, 
  18.75535, 
  19.11781, 
  18.44217, 
  18.89718, 
  18.73273, 
  18.40520, 
  18.80431, 
  19.00485, 
  18.50678, 
  18.57266, 
  18.74224, 
  19.07636, 
  18.87251, 
  18.70169, 
  18.71247, 
  18.36925, 
  18.25666, 
  18.94346, 
  18.94955, 
  19.10085, 
  18.58842, 
  19.21518, 
  18.12784, 
  19.11033, 
  18.78335, 
  18.51340, 
  18.65781, 
  18.75734, 
  18.63314, 
  18.75795, 
  18.39770, 
  18.95898, 
  19.01216, 
  18.59504, 
  18.67421, 
  18.70786, 
  18.96528, 
  18.75400, 
  18.93005, 
  18.37897, 
  18.66223, 
  18.45774, 
  18.88201, 
  18.55531, 
  18.74237, 
  18.46232, 
  18.65279, 
  18.66028, 
  18.94634, 
  18.85627, 
  18.81117, 
  18.81925, 
  19.18036, 
  18.64817, 
  18.70241, 
  18.62360, 
  18.06165, 
  18.86528, 
  18.40712, 
  18.95668, 
  19.15996, 
  18.79491, 
  19.22486, 
  18.85946, 
  19.28685, 
  18.61495, 
  18.97641, 
  19.15174, 
  18.87124, 
  18.72200, 
  18.77211, 
  18.90672, 
  18.77977, 
  19.14722, 
  18.47088, 
  18.56876, 
  18.02361, 
  18.89940, 
  18.88258, 
  19.22517, 
  18.74754, 
  18.99519, 
  19.14212, 
  18.78946, 
  19.13183, 
  19.02646, 
  18.99629, 
  19.01702, 
  19.13276, 
  19.19673, 
  19.16331, 
  18.82648, 
  18.35789, 
  18.60379, 
  19.08658, 
  18.67444, 
  19.16869, 
  19.24327, 
  19.02595, 
  18.89345, 
  18.73178, 
  18.93283, 
  18.48000, 
  19.26387, 
  18.82931, 
  18.92719, 
  18.71295, 
  18.62443, 
  18.87163, 
  18.84250, 
  18.75254, 
  19.20329, 
  19.12147, 
  19.23822, 
  18.73987, 
  19.11764, 
  18.87539, 
  19.18389, 
  18.98555, 
  18.59010, 
  18.58154, 
  18.93089, 
  19.40496, 
  18.83127, 
  18.92928, 
  19.09759, 
  19.11976, 
  19.52183, 
  19.19955, 
  19.47350, 
  18.65342, 
  18.41944, 
  19.31098, 
  18.84743, 
  18.94994, 
  18.58666, 
  18.64292, 
  18.87482, 
  19.40708, 
  19.17180, 
  18.31557, 
  18.63439, 
  19.34423, 
  18.69353, 
  18.97241, 
  19.25836, 
  19.20176, 
  18.78205, 
  19.44092, 
  18.87209, 
  19.05421, 
  19.16552, 
  19.26908, 
  19.19469, 
  19.57833, 
  19.61077, 
  19.09051, 
  19.29314, 
  18.92064, 
  19.31122, 
  18.96270, 
  19.42509, 
  18.53152, 
  19.11066, 
  19.39682, 
  19.56491, 
  18.54708, 
  19.02662, 
  19.28981, 
  18.94835, 
  19.60291, 
  18.86963, 
  19.10956, 
  18.83072, 
  19.59828, 
  19.26787, 
  19.16650, 
  18.95044, 
  19.17093, 
  18.45271, 
  19.59615, 
  18.94689, 
  19.01759, 
  19.05329, 
  18.68552, 
  19.64003, 
  19.06269, 
  18.62244, 
  18.98139, 
  19.42650, 
  18.83323, 
  18.91512, 
  19.02421, 
  19.12927, 
  19.51268, 
  19.19426, 
  18.81994, 
  19.57436, 
  18.78075, 
  19.26813, 
  18.94630, 
  20.04298, 
  19.42992, 
  18.58865, 
  18.95253, 
  18.95023, 
  19.06376, 
  19.52340, 
  19.03782, 
  19.08533, 
  18.50509, 
  19.30433, 
  19.38255, 
  18.81628, 
  19.08033, 
  19.45911, 
  18.85104, 
  19.18506, 
  19.24617, 
  19.29315, 
  19.16101, 
  19.13549, 
  19.28732, 
  19.09539, 
  19.02118, 
  18.76928, 
  18.84931, 
  19.47511, 
  19.36910, 
  19.50380, 
  19.30997, 
  19.14085, 
  18.93597, 
  18.82834, 
  19.00153, 
  19.73379, 
  19.42182, 
  19.44749, 
  19.41166, 
  19.19450, 
  18.74673, 
  19.15225, 
  18.52764, 
  18.86950, 
  19.52753, 
  18.82782, 
  19.42003, 
  19.27273, 
  18.88948, 
  19.77094, 
  19.16406, 
  19.63685, 
  19.84965, 
  19.25092, 
  18.93630, 
  19.44074, 
  19.10513, 
  18.92342, 
  19.34394, 
  18.94460, 
  18.98300, 
  19.25232, 
  19.75644, 
  18.87358, 
  19.64636, 
  19.13062, 
  19.79663, 
  18.59188, 
  19.77477, 
  18.71460, 
  19.22187, 
  19.38483, 
  18.95562, 
  19.30642, 
  19.34439, 
  19.58861, 
  19.40605, 
  19.66400, 
  19.45799, 
  19.07539, 
  19.42873, 
  19.34558, 
  19.00972, 
  19.45563, 
  19.25808, 
  19.46934, 
  19.18829, 
  19.03165, 
  19.52569, 
  19.42293, 
  18.93745, 
  19.33692, 
  19.00435, 
  19.22366, 
  19.27032, 
  19.34355, 
  19.62044, 
  19.63559, 
  19.37711, 
  18.41752, 
  19.11075, 
  19.30975, 
  19.14938, 
  19.27170, 
  19.15698, 
  18.79201, 
  19.10304, 
  19.46918, 
  19.62153, 
  18.93122, 
  18.85480, 
  18.92318, 
  19.21309, 
  19.49954, 
  19.78039, 
  19.23399, 
  19.89581, 
  19.47590, 
  19.78612, 
  19.02452, 
  19.14773, 
  18.73293, 
  19.13583, 
  19.19152, 
  19.23628, 
  19.38215, 
  19.04523, 
  19.50967, 
  19.14381, 
  19.34318, 
  19.79907, 
  18.80482, 
  19.86062, 
  19.50765, 
  19.29421, 
  18.91106, 
  18.80327, 
  18.85103, 
  18.69970, 
  19.37253, 
  19.59962, 
  19.22628, 
  18.95440, 
  19.21207, 
  18.83827, 
  19.17210, 
  19.30326, 
  18.50925, 
  19.06690, 
  19.63698, 
  19.16396, 
  19.19247, 
  19.87786, 
  18.64329, 
  18.95001, 
  18.89891, 
  19.62115, 
  19.25481, 
  18.97858, 
  19.95133, 
  20.01174, 
  19.52936, 
  18.80166, 
  19.84787, 
  19.37935, 
  19.23697, 
  19.39672, 
  19.58764, 
  19.74630, 
  19.63154, 
  19.11373, 
  19.33389, 
  19.17252, 
  19.35092, 
  19.34357, 
  19.78505, 
  18.99411, 
  19.18537, 
  19.59521, 
  19.36668, 
  18.55278, 
  19.38106, 
  19.58514, 
  19.64381, 
  18.93168, 
  19.62829, 
  18.59157, 
  18.55722, 
  19.64084, 
