0.0,-0.005

0.0005,-0.00491

0.001,-0.00463

0.0015,-0.00417

0.002,-0.00355

0.0025,-0.00279

0.003,-0.0019

0.0035,-0.00092

0.004,0.00013

0.0045000000000000005,0.00122

0.005,0.00232

0.0055000000000000005,0.00339

0.006,0.00439

0.006500000000000001,0.00531

0.007,0.00611

0.007500000000000001,0.00677

0.008,0.00726

0.0085,0.00758

0.009000000000000001,0.0077

0.009500000000000001,0.00763

0.01,0.00735

0.0105,0.00688

0.011000000000000001,0.00622

0.011500000000000002,0.00538

0.012,0.00439

0.0125,0.00327

0.013000000000000001,0.00204

0.013500000000000002,0.00074

0.014,-0.00062

0.0145,-0.00199

0.015000000000000001,-0.00334

0.015500000000000002,-0.00465

0.016,-0.00587

0.0165,-0.00699

0.017,-0.00798

0.0175,-0.00882

0.018000000000000002,-0.00948

0.018500000000000003,-0.00995

0.019000000000000003,-0.01023

0.0195,-0.0103

0.02,-0.01017

0.0205,-0.00984

0.021,-0.00932

0.021500000000000002,-0.00862

0.022000000000000002,-0.00776

0.022500000000000003,-0.00676

0.023000000000000003,-0.00563

0.023500000000000004,-0.00442

0.024,-0.00313

0.0245,-0.0018

0.025,-0.00046

0.025500000000000002,0.00086

0.026000000000000002,0.00214

0.026500000000000003,0.00335

0.027000000000000003,0.00447

0.027500000000000004,0.00547

0.028,0.00634

0.0285,0.00706

0.029,0.00762

0.029500000000000002,0.00801

0.030000000000000002,0.00822

0.030500000000000003,0.00826

0.031000000000000003,0.00814

0.0315,0.00784

0.032,0.00739

0.0325,0.0068

0.033,0.00609

0.0335,0.00527

0.034,0.00437

0.0345,0.00341

0.035,0.00241

0.035500000000000004,0.0014

0.036000000000000004,0.0004

0.036500000000000005,-0.00056

0.037000000000000005,-0.00147

0.037500000000000006,-0.00229

0.038000000000000006,-0.00301

0.038500000000000006,-0.00361

0.039,-0.00408

0.0395,-0.0044

0.04,-0.00458

0.0405,-0.0046

0.041,-0.00447

0.0415,-0.0042

0.042,-0.00378

0.0425,-0.00323

0.043000000000000003,-0.00257

0.043500000000000004,-0.00182

0.044000000000000004,-0.001

0.044500000000000005,-0.00012

0.045000000000000005,0.00077

0.045500000000000006,0.00167

0.046000000000000006,0.00253

0.04650000000000001,0.00334

0.04700000000000001,0.00406

0.0475,0.00469

0.048,0.00518

0.0485,0.00553

0.049,0.00573

0.0495,0.00575

0.05,0.0056

0.0505,0.00527

0.051000000000000004,0.00476

0.051500000000000004,0.00409

0.052000000000000005,0.00327

0.052500000000000005,0.00231

0.053000000000000005,0.00123

0.053500000000000006,7e-05

0.054000000000000006,-0.00116

0.05450000000000001,-0.00242

0.05500000000000001,-0.00368

0.05550000000000001,-0.00491

0.056,-0.00608

0.0565,-0.00714

0.057,-0.00809

0.0575,-0.00888

0.058,-0.00949

0.0585,-0.00991

0.059000000000000004,-0.01012

0.059500000000000004,-0.01011

0.060000000000000005,-0.00988

0.060500000000000005,-0.00943

0.061000000000000006,-0.00876

0.061500000000000006,-0.00789

0.062000000000000006,-0.00684

0.0625,-0.00563

0.063,-0.00429

0.0635,-0.00285

0.064,-0.00133

0.0645,0.00021

0.065,0.00176

0.0655,0.00327

0.066,0.0047

0.0665,0.00603

0.067,0.00722

0.0675,0.00825

0.068,0.00909

0.0685,0.00973

0.069,0.01015

0.0695,0.01035

0.07,0.01032

0.07050000000000001,0.01008

0.07100000000000001,0.00962

0.07150000000000001,0.00897

0.07200000000000001,0.00814

0.07250000000000001,0.00716

0.07300000000000001,0.00605

0.07350000000000001,0.00485

0.07400000000000001,0.00359

0.07450000000000001,0.00229

0.07500000000000001,0.001

0.07550000000000001,-0.00026

0.07600000000000001,-0.00145

0.07650000000000001,-0.00255

0.07700000000000001,-0.00353

0.0775,-0.00437

0.078,-0.00505

0.0785,-0.00557

0.079,-0.00591

0.0795,-0.00606

0.08,-0.00604

0.0805,-0.00585

0.081,-0.00549

0.0815,-0.00499

0.082,-0.00436

0.0825,-0.00363

0.083,-0.00281

0.0835,-0.00193

0.084,-0.00103

0.0845,-0.00012

0.085,0.00076

0.0855,0.0016

0.08600000000000001,0.00236

0.08650000000000001,0.00303

0.08700000000000001,0.00358

0.08750000000000001,0.00401

0.08800000000000001,0.0043

0.08850000000000001,0.00444

0.08900000000000001,0.00443

0.08950000000000001,0.00426

0.09000000000000001,0.00395

0.09050000000000001,0.00349

0.09100000000000001,0.0029

0.09150000000000001,0.0022

0.09200000000000001,0.00139

0.09250000000000001,0.00051

0.09300000000000001,-0.00043

0.09350000000000001,-0.00141

0.09400000000000001,-0.00239

0.09450000000000001,-0.00336

0.095,-0.0043

0.0955,-0.00517

0.096,-0.00595

0.0965,-0.00663

0.097,-0.00719

0.0975,-0.00761

0.098,-0.00787

0.0985,-0.00797

0.099,-0.00789

0.0995,-0.00765

0.1,-0.00724

0.1005,-0.00666

0.101,-0.00592

0.1015,-0.00504

0.10200000000000001,-0.00403

0.10250000000000001,-0.00291

0.10300000000000001,-0.0017

0.10350000000000001,-0.00043

0.10400000000000001,0.00088

0.10450000000000001,0.0022

0.10500000000000001,0.0035

0.10550000000000001,0.00476

0.10600000000000001,0.00595

0.10650000000000001,0.00704

0.10700000000000001,0.00801

0.10750000000000001,0.00883

0.10800000000000001,0.00948

0.10850000000000001,0.00996

0.10900000000000001,0.01024

0.10950000000000001,0.01033

0.11000000000000001,0.01021

0.11050000000000001,0.00989

0.11100000000000002,0.00937

0.11150000000000002,0.00867

0.112,0.0078

0.1125,0.00678

0.113,0.00563

0.1135,0.00437

0.114,0.00304

0.1145,0.00167

0.115,0.00028

0.1155,-0.00108

0.116,-0.0024

0.1165,-0.00363

0.117,-0.00476

0.11750000000000001,-0.00574

0.11800000000000001,-0.00657

0.11850000000000001,-0.00723

0.11900000000000001,-0.00769

0.11950000000000001,-0.00796

0.12000000000000001,-0.00802

0.12050000000000001,-0.00788

0.12100000000000001,-0.00755

0.12150000000000001,-0.00704

0.12200000000000001,-0.00637

0.12250000000000001,-0.00555

0.12300000000000001,-0.00461

0.12350000000000001,-0.00358

0.12400000000000001,-0.0025

0.12450000000000001,-0.00138

0.125,-0.00027

0.1255,0.0008

0.126,0.0018

0.1265,0.00271

0.127,0.00349

0.1275,0.00413

0.128,0.00461

0.1285,0.00491

0.129,0.00502

0.1295,0.00495

0.13,0.00469

0.1305,0.00425

0.131,0.00365

0.1315,0.00291

0.132,0.00204

0.1325,0.00107

0.133,4e-05

0.1335,-0.00103

0.134,-0.00211

0.1345,-0.00316

0.135,-0.00415

0.1355,-0.00505

0.136,-0.00584

0.1365,-0.00648

0.137,-0.00696

0.1375,-0.00727

0.138,-0.00738

0.1385,-0.00729

0.139,-0.00701

0.1395,-0.00653

0.14,-0.00587

0.1405,-0.00504

0.14100000000000001,-0.00405

0.14150000000000001,-0.00293

0.14200000000000002,-0.00171

0.14250000000000002,-0.00042

0.14300000000000002,0.00092

0.14350000000000002,0.00227

0.14400000000000002,0.0036

0.14450000000000002,0.00488

0.14500000000000002,0.00608

0.14550000000000002,0.00717

0.14600000000000002,0.00812

0.14650000000000002,0.00892

0.14700000000000002,0.00954

0.14750000000000002,0.00997

0.14800000000000002,0.01021

0.14850000000000002,0.01024

0.14900000000000002,0.01006

0.14950000000000002,0.00969

0.15000000000000002,0.00913

0.15050000000000002,0.00839

0.15100000000000002,0.00749

0.15150000000000002,0.00645

0.15200000000000002,0.00529

0.15250000000000002,0.00404

0.15300000000000002,0.00273

0.15350000000000003,0.00138

0.15400000000000003,3e-05

0.15450000000000003,-0.0013

0.155,-0.00258

0.1555,-0.00379

0.156,-0.0049

0.1565,-0.0059

0.157,-0.00675

0.1575,-0.00745

0.158,-0.00798

0.1585,-0.00835

0.159,-0.00853

0.1595,-0.00854

0.16,-0.00838

0.1605,-0.00805

0.161,-0.00756
