0.0,-0.005

0.00025,-0.00498

0.0005,-0.00491

0.00075,-0.00479

0.001,-0.00463

0.00125,-0.00442

0.0015,-0.00417

0.00175,-0.00388

0.002,-0.00355

0.0022500000000000003,-0.00319

0.0025,-0.00279

0.0027500000000000003,-0.00236

0.003,-0.0019

0.0032500000000000003,-0.00142

0.0035,-0.00092

0.0037500000000000003,-0.0004

0.004,0.00013

0.00425,0.00068

0.0045000000000000005,0.00122

0.004750000000000001,0.00177

0.005,0.00232

0.00525,0.00286

0.0055000000000000005,0.00339

0.005750000000000001,0.0039

0.006,0.00439

0.00625,0.00486

0.006500000000000001,0.00531

0.006750000000000001,0.00573

0.007,0.00611

0.00725,0.00646

0.007500000000000001,0.00677

0.007750000000000001,0.00704

0.008,0.00726

0.00825,0.00745

0.0085,0.00758

0.00875,0.00766

0.009000000000000001,0.0077

0.009250000000000001,0.00769

0.009500000000000001,0.00763

0.00975,0.00751

0.01,0.00735

0.01025,0.00714

0.0105,0.00688

0.010750000000000001,0.00657

0.011000000000000001,0.00622

0.011250000000000001,0.00582

0.011500000000000002,0.00538

0.011750000000000002,0.0049

0.012,0.00439

0.01225,0.00385

0.0125,0.00327

0.012750000000000001,0.00267

0.013000000000000001,0.00204

0.013250000000000001,0.0014

0.013500000000000002,0.00074

0.013750000000000002,6e-05

0.014,-0.00062

0.01425,-0.0013

0.0145,-0.00199

0.014750000000000001,-0.00267

0.015000000000000001,-0.00334

0.015250000000000001,-0.004

0.015500000000000002,-0.00465

0.01575,-0.00527

0.016,-0.00587

0.01625,-0.00645

0.0165,-0.00699

0.01675,-0.00751

0.017,-0.00798

0.01725,-0.00842

0.0175,-0.00882

0.017750000000000002,-0.00917

0.018000000000000002,-0.00948

0.018250000000000002,-0.00974

0.018500000000000003,-0.00995

0.018750000000000003,-0.01012

0.019000000000000003,-0.01023

0.019250000000000003,-0.01029

0.0195,-0.0103

0.01975,-0.01026

0.02,-0.01017

0.02025,-0.01003

0.0205,-0.00984

0.02075,-0.00961

0.021,-0.00932

0.02125,-0.009

0.021500000000000002,-0.00862

0.021750000000000002,-0.00821

0.022000000000000002,-0.00776

0.022250000000000002,-0.00728

0.022500000000000003,-0.00676

0.022750000000000003,-0.00621

0.023000000000000003,-0.00563

0.023250000000000003,-0.00504

0.023500000000000004,-0.00442

0.02375,-0.00378

0.024,-0.00313

0.02425,-0.00247

0.0245,-0.0018

0.02475,-0.00113

0.025,-0.00046

0.02525,0.0002

0.025500000000000002,0.00086

0.025750000000000002,0.00151

0.026000000000000002,0.00214

0.026250000000000002,0.00275

0.026500000000000003,0.00335

0.026750000000000003,0.00392

0.027000000000000003,0.00447

0.027250000000000003,0.00498

0.027500000000000004,0.00547

0.027750000000000004,0.00592

0.028,0.00634

0.02825,0.00672

0.0285,0.00706

0.02875,0.00736

0.029,0.00762

0.02925,0.00783

0.029500000000000002,0.00801

0.029750000000000002,0.00814

0.030000000000000002,0.00822

0.030250000000000003,0.00827

0.030500000000000003,0.00826

0.030750000000000003,0.00822

0.031000000000000003,0.00814

0.03125,0.00801

0.0315,0.00784

0.03175,0.00764

0.032,0.00739

0.03225,0.00711

0.0325,0.0068

0.03275,0.00646

0.033,0.00609

0.03325,0.00569

0.0335,0.00527

0.03375,0.00483

0.034,0.00437

0.03425,0.0039

0.0345,0.00341

0.03475,0.00291

0.035,0.00241

0.035250000000000004,0.0019

0.035500000000000004,0.0014

0.035750000000000004,0.00089

0.036000000000000004,0.0004

0.036250000000000004,-9e-05

0.036500000000000005,-0.00056

0.036750000000000005,-0.00102

0.037000000000000005,-0.00147

0.037250000000000005,-0.00189

0.037500000000000006,-0.00229

0.037750000000000006,-0.00266

0.038000000000000006,-0.00301

0.038250000000000006,-0.00332

0.038500000000000006,-0.00361

0.03875,-0.00386

0.039,-0.00408

0.03925,-0.00426

0.0395,-0.0044

0.03975,-0.00451

0.04,-0.00458

0.04025,-0.00461

0.0405,-0.0046

0.04075,-0.00456

0.041,-0.00447

0.04125,-0.00435

0.0415,-0.0042

0.04175,-0.004

0.042,-0.00378

0.04225,-0.00352

0.0425,-0.00323

0.04275,-0.00292

0.043000000000000003,-0.00257

0.043250000000000004,-0.00221

0.043500000000000004,-0.00182

0.043750000000000004,-0.00142

0.044000000000000004,-0.001

0.044250000000000005,-0.00057

0.044500000000000005,-0.00012

0.044750000000000005,0.00032

0.045000000000000005,0.00077

0.045250000000000005,0.00122

0.045500000000000006,0.00167

0.045750000000000006,0.0021

0.046000000000000006,0.00253

0.046250000000000006,0.00294

0.04650000000000001,0.00334

0.04675000000000001,0.00371

0.04700000000000001,0.00406

0.04725000000000001,0.00439

0.0475,0.00469

0.04775,0.00495

0.048,0.00518

0.04825,0.00538

0.0485,0.00553

0.04875,0.00565

0.049,0.00573

0.04925,0.00576

0.0495,0.00575

0.04975,0.0057

0.05,0.0056

0.05025,0.00545

0.0505,0.00527

0.05075,0.00504

0.051000000000000004,0.00476

0.051250000000000004,0.00445

0.051500000000000004,0.00409

0.051750000000000004,0.0037

0.052000000000000005,0.00327

0.052250000000000005,0.0028

0.052500000000000005,0.00231

0.052750000000000005,0.00178

0.053000000000000005,0.00123

0.053250000000000006,0.00066

0.053500000000000006,7e-05

0.053750000000000006,-0.00054

0.054000000000000006,-0.00116

0.05425000000000001,-0.00179

0.05450000000000001,-0.00242

0.05475000000000001,-0.00306

0.05500000000000001,-0.00368

0.05525000000000001,-0.0043

0.05550000000000001,-0.00491

0.05575000000000001,-0.0055

0.056,-0.00608

0.05625,-0.00662

0.0565,-0.00714

0.05675,-0.00763

0.057,-0.00809

0.05725,-0.0085

0.0575,-0.00888

0.05775,-0.00921

0.058,-0.00949

0.05825,-0.00973

0.0585,-0.00991

0.058750000000000004,-0.01004

0.059000000000000004,-0.01012

0.059250000000000004,-0.01014

0.059500000000000004,-0.01011

0.059750000000000004,-0.01002

0.060000000000000005,-0.00988

0.060250000000000005,-0.00968

0.060500000000000005,-0.00943

0.060750000000000005,-0.00912

0.061000000000000006,-0.00876

0.061250000000000006,-0.00835

0.061500000000000006,-0.00789

0.061750000000000006,-0.00739

0.062000000000000006,-0.00684

0.06225000000000001,-0.00626

0.0625,-0.00563

0.06275,-0.00498

0.063,-0.00429

0.06325,-0.00358

0.0635,-0.00285

0.06375,-0.0021

0.064,-0.00133

0.06425,-0.00056

0.0645,0.00021

0.06475,0.00099

0.065,0.00176

0.06525,0.00252

0.0655,0.00327

0.06575,0.004

0.066,0.0047

0.06625,0.00538

0.0665,0.00603

0.06675,0.00665

0.067,0.00722

0.06725,0.00776

0.0675,0.00825

0.06775,0.0087

0.068,0.00909

0.06825,0.00944

0.0685,0.00973

0.06875,0.00997

0.069,0.01015

0.06925,0.01028

0.0695,0.01035

0.06975,0.01037

0.07,0.01032

0.07025,0.01023

0.07050000000000001,0.01008

0.07075000000000001,0.00987

0.07100000000000001,0.00962

0.07125000000000001,0.00932

0.07150000000000001,0.00897

0.07175000000000001,0.00857

0.07200000000000001,0.00814

0.07225000000000001,0.00767

0.07250000000000001,0.00716

0.07275000000000001,0.00662

0.07300000000000001,0.00605

0.07325000000000001,0.00546

0.07350000000000001,0.00485

0.07375000000000001,0.00422

0.07400000000000001,0.00359

0.07425000000000001,0.00294

0.07450000000000001,0.00229

0.07475000000000001,0.00164

0.07500000000000001,0.001

0.07525000000000001,0.00037

0.07550000000000001,-0.00026

0.07575000000000001,-0.00086

0.07600000000000001,-0.00145

0.07625000000000001,-0.00201

0.07650000000000001,-0.00255

0.07675000000000001,-0.00305

0.07700000000000001,-0.00353

0.07725000000000001,-0.00397

0.0775,-0.00437

0.07775,-0.00473

0.078,-0.00505

0.07825,-0.00533

0.0785,-0.00557

0.07875,-0.00576

0.079,-0.00591

0.07925,-0.00601

0.0795,-0.00606

