  -0.06273,    0.14827,    0.22536
  -0.22101,    0.26427,    0.36520
  -0.17259,    0.09228,    0.33812
  -0.34459,   -0.10773,    0.11716
  -0.36497,    0.07535,    0.03402
  -0.31441,   -0.10321,    0.13805
  -0.31441,   -0.10321,    0.13805
  -0.20341,    0.06301,    0.35733
  -0.45302,   -0.09608,    0.60343
  -0.39428,   -0.19396,    0.65926
  -0.64075,   -0.22799,    0.42079
  -0.62836,   -0.17206,    0.37072
  -0.62836,   -0.17206,    0.37072
  -0.69518,   -0.30567,    0.34876
  -0.55259,   -0.24648,    0.19859
  -0.61136,   -0.23936,    0.44021
  -0.62798,   -0.46614,    0.62018
  -0.53782,   -0.63088,    0.59543
  -0.53782,   -0.63088,    0.59543
  -0.50618,   -0.47668,    0.53814
  -0.60387,   -0.71869,    0.33697
  -0.51176,   -0.84818,    0.30705
  -0.70074,   -0.79318,    0.30464
  -0.93354,   -0.95650,    0.50930
  -0.93354,   -0.95650,    0.50930
  -1.02769,   -0.99392,    0.51933
  -1.00433,   -0.96007,    0.36176
  -1.00433,   -0.96007,    0.36176
  -1.02945,   -0.74032,    0.30933
  -0.83204,   -0.52699,    0.35828
  -0.71840,   -0.31606,    0.27155
  -0.92416,   -0.28083,    0.11955
  -0.92416,   -0.28083,    0.11955
  -0.97982,   -0.15717,    0.00522
  -0.81545,   -0.11380,   -0.06640
  -0.58282,   -0.22333,   -0.01289
  -0.56148,   -0.33533,   -0.19242
  -0.41038,   -0.50270,   -0.40515
  -0.16693,   -0.54100,   -0.26903
  -0.21949,   -0.69164,   -0.37228
  -0.46245,   -0.53391,   -0.52286
  -0.35678,   -0.41941,   -0.37777
  -0.35678,   -0.41941,   -0.37777
  -0.35678,   -0.41941,   -0.37777
  -0.17523,   -0.24439,   -0.31612
  -0.20050,   -0.32894,   -0.51842
  -0.26510,   -0.42345,   -0.43400
  -0.18213,   -0.30864,   -0.38835
  -0.11336,   -0.42128,   -0.19474
  -0.08273,   -0.43518,   -0.25328
   0.15312,   -0.32855,   -0.07882
   0.28351,   -0.21769,   -0.04818
   0.15151,   -0.08220,   -0.17015
   0.14840,   -0.31199,   -0.15878
   0.11218,   -0.50654,   -0.39607
   0.11218,   -0.50654,   -0.39607
   0.18038,   -0.51886,   -0.48890
   0.18467,   -0.42110,   -0.28511
   0.00433,   -0.54645,   -0.23290
   0.02425,   -0.41868,   -0.38137
  -0.11135,   -0.19725,   -0.59288
  -0.11135,   -0.19725,   -0.59288
   0.10350,   -0.13507,   -0.43882
   0.10350,   -0.13507,   -0.43882
   0.08177,    0.01676,   -0.57960
   0.04002,    0.21304,   -0.38796
   0.05969,    0.12521,   -0.23424
  -0.12926,    0.32326,   -0.30609
   0.07415,    0.12829,   -0.42003
  -0.06188,    0.20213,   -0.45647
   0.09713,    0.12842,   -0.27611
  -0.00048,   -0.11811,   -0.44378
   0.01656,   -0.15940,   -0.45137
   0.11278,   -0.34947,   -0.56666
  -0.01516,   -0.12802,   -0.73251
  -0.15578,   -0.11862,   -0.70346
  -0.05427,   -0.16670,   -0.77165
   0.18163,   -0.28974,   -0.54042
   0.05506,   -0.41385,   -0.44227
   0.05369,   -0.30772,   -0.54183
  -0.05389,   -0.05885,   -0.77339
   0.00089,    0.17946,   -0.77205
  -0.22337,   -0.05401,   -0.88273
  -0.01924,    0.01316,   -1.01295
  -0.19679,    0.02863,   -1.01822
   0.04603,    0.05507,   -1.14719
   0.13210,   -0.15450,   -1.01638
   0.13210,   -0.15450,   -1.01638
   0.28367,   -0.22061,   -1.03123
   0.52538,   -0.15384,   -1.08182
   0.68360,   -0.35870,   -0.93265
   0.85125,   -0.53334,   -1.02226
   0.85125,   -0.53334,   -1.02226
   0.89670,   -0.62036,   -0.93347
   0.65499,   -0.51478,   -0.92743
   0.65499,   -0.51478,   -0.92743
   0.45308,   -0.67760,   -0.70717
   0.54855,   -0.72882,   -0.76380
   0.76691,   -0.55996,   -0.94504
   0.68745,   -0.44235,   -1.13830
   0.89979,   -0.42163,   -0.94963
   0.89979,   -0.42163,   -0.94963
   0.73727,   -0.26302,   -0.70855
   0.76487,   -0.25470,   -0.69372
   0.76487,   -0.25470,   -0.69372
   0.96348,   -0.22555,   -0.49351
   1.03003,   -0.38120,   -0.57400
   0.95464,   -0.28102,   -0.46102
   0.95464,   -0.28102,   -0.46102
   0.90689,   -0.14108,   -0.26714
   0.90689,   -0.14108,   -0.26714
   0.73770,    0.00159,   -0.06786
   0.82220,    0.05480,   -0.02751
   0.75834,   -0.14446,    0.19255
   0.84009,    0.09237,   -0.05492
   0.67049,   -0.00495,   -0.03055
   0.66330,    0.09100,   -0.05634
   0.66330,    0.09100,   -0.05634
   0.42234,   -0.04038,   -0.05939
   0.33504,   -0.20096,    0.06385
   0.26827,   -0.12615,    0.18594
   0.44288,   -0.01568,    0.26475
   0.47704,    0.00559,    0.06158
   0.48145,   -0.06055,    0.12975
   0.35668,   -0.18855,    0.17468
   0.59318,    0.05089,    0.12123
   0.78921,    0.25394,    0.18680
   0.93661,    0.17898,    0.18812
   0.97506,    0.26344,    0.18438
   0.82268,    0.12854,    0.29561
   0.82228,    0.01892,    0.33161
   0.95656,    0.09166,    0.10341
   0.95656,    0.09166,    0.10341
   0.84634,    0.29909,    0.29516
   0.78142,    0.42295,    0.05289
   1.00795,    0.63711,   -0.03174
   1.00795,    0.63711,   -0.03174
   1.24812,    0.81361,   -0.24407
   1.15097,    0.75616,   -0.39861
   1.32654,    0.64040,   -0.49015
   1.16128,    0.57674,   -0.46175
   1.10863,    0.79482,   -0.28964
   1.32364,    0.82985,   -0.50443
   1.17810,    0.88735,   -0.41886
   1.42312,    0.81668,   -0.59882
   1.43229,    0.71432,   -0.41013
   1.34356,    0.83471,   -0.23580
   1.44207,    0.65302,   -0.13456
   1.54653,    0.58276,   -0.10815
   1.44478,    0.73744,   -0.14826
   1.59984,    0.61555,    0.03528
   1.80646,    0.40634,    0.04095
   1.80722,    0.47029,    0.19010
   1.88220,    0.25576,    0.29108
   1.88220,    0.25576,    0.29108
   1.80120,    0.01957,    0.22887
   1.84063,   -0.18344,    0.19811
   1.92664,   -0.41547,    0.11219
   1.75416,   -0.39414,    0.35311
   1.64743,   -0.22468,    0.39852
   1.82764,   -0.45943,    0.27365
   1.59705,   -0.29813,    0.17528
   1.52715,   -0.27959,   -0.01119
   1.44047,   -0.26846,    0.15275
   1.44047,   -0.26846,    0.15275
   1.44047,   -0.26846,    0.15275
   1.21631,   -0.42127,    0.16842
   1.17199,   -0.40096,    0.26818
   1.24071,   -0.58178,    0.38123
   1.24071,   -0.58178,    0.38123
   1.15218,   -0.81125,    0.52882
   1.03760,   -0.84449,    0.49831
   1.15962,   -1.05526,    0.37374
   1.00179,   -0.82393,    0.16417
   1.00179,   -0.82393,    0.16417
   1.00179,   -0.82393,    0.16417
   0.83001,   -0.85276,    0.03929
   0.69990,   -0.82814,   -0.16377
   0.69990,   -0.82814,   -0.16377
   0.58987,   -0.75901,    0.06366
   0.59822,   -0.64006,    0.14222
   0.62539,   -0.67222,    0.19808
   0.58519,   -0.89837,    0.07194
   0.51318,   -1.06904,    0.20087
   0.27038,   -1.14810,    0.00890
   0.06628,   -1.37510,   -0.19402
  -0.02802,   -1.19737,    0.04574
   0.07381,   -1.35971,    0.03282
  -0.12727,   -1.22802,    0.02863
   0.02619,   -1.24129,   -0.04822
   0.00852,   -1.27436,    0.02667
  -0.21745,   -1.21644,    0.25124
  -0.14990,   -1.02310,    0.02390
  -0.26945,   -1.08579,   -0.21845
  -0.05274,   -1.08422,   -0.21793
   0.12551,   -1.06453,   -0.13859
   0.21749,   -1.23307,   -0.08066
   0.43944,   -1.16186,    0.14147
   0.20269,   -0.97826,    0.18435
   0.27089,   -0.75814,    0.33483
   0.30863,   -0.66956,    0.27891
   0.34531,   -0.59791,    0.09316
   0.32444,   -0.44231,    0.11597
   0.48476,   -0.22158,    0.17894
   0.48476,   -0.22158,    0.17894
