  -0.01255,    0.04507,    0.02320
  -0.02509,    0.09014,    0.04640
  -0.01541,    0.08473,    0.00640
  -0.01948,    0.06810,   -0.02932
  -0.06742,    0.11509,    0.00393
  -0.11735,    0.16431,    0.01568
  -0.11487,    0.15750,   -0.00520
  -0.12488,    0.11217,    0.04217
  -0.12928,    0.14069,    0.01214
  -0.08095,    0.13736,    0.04814
  -0.08095,    0.13736,    0.04814
  -0.03439,    0.16820,    0.02860
  -0.07462,    0.18663,    0.02261
  -0.06362,    0.21995,   -0.01005
  -0.08775,    0.23620,   -0.02888
  -0.08775,    0.23620,   -0.02888
  -0.06023,    0.28015,    0.01060
  -0.03751,    0.26280,    0.01765
  -0.03542,    0.30892,    0.05210
  -0.05829,    0.34179,    0.03778
  -0.04758,    0.31939,    0.01740
  -0.09013,    0.36808,    0.04463
  -0.11078,    0.31949,    0.01451
  -0.08965,    0.34851,    0.02511
  -0.08965,    0.34851,    0.02511
  -0.07732,    0.33160,   -0.01854
  -0.06043,    0.34819,   -0.00941
  -0.02171,    0.34541,   -0.04745
   0.01318,    0.36758,   -0.07385
   0.01256,    0.36986,   -0.08109
   0.00649,    0.34003,   -0.04152
  -0.01207,    0.34089,   -0.00076
  -0.03714,    0.33192,    0.02479
  -0.06426,    0.28962,    0.00377
  -0.09814,    0.33259,    0.03458
  -0.13759,    0.32825,    0.00642
  -0.14594,    0.36657,   -0.01114
  -0.10633,    0.34837,   -0.05014
  -0.13354,    0.34109,   -0.01833
  -0.15306,    0.30755,   -0.01493
  -0.18085,    0.26954,   -0.03116
  -0.13656,    0.25186,   -0.02928
  -0.14617,    0.20835,   -0.05389
  -0.17148,    0.22798,   -0.03267
  -0.19300,    0.18167,   -0.02171
  -0.19273,    0.13681,   -0.04385
  -0.17930,    0.15488,   -0.04075
  -0.13073,    0.12909,   -0.02354
  -0.10457,    0.10285,   -0.00072
  -0.11779,    0.11608,    0.01264
  -0.11421,    0.07511,    0.04617
  -0.13214,    0.04377,    0.00024
  -0.12305,    0.06152,   -0.04810
  -0.09210,    0.04639,   -0.08848
  -0.04805,    0.03615,   -0.08670
  -0.01427,    0.05371,   -0.06318
  -0.04337,    0.05786,   -0.04360
  -0.07051,    0.02535,    0.00461
  -0.07051,    0.02535,    0.00461
  -0.03079,    0.06540,    0.01792
  -0.04689,    0.05032,    0.04052
  -0.01126,    0.04077,    0.07930
   0.02384,    0.08433,    0.10783
   0.03448,    0.03525,    0.06798
   0.05083,   -0.01424,    0.03406
   0.05570,    0.00495,    0.04925
   0.02330,   -0.04325,    0.04864
   0.04795,   -0.02828,    0.08357
   0.02875,   -0.02403,    0.08445
   0.00527,   -0.04963,    0.13175
   0.00395,   -0.00902,    0.12519
  -0.01105,    0.00549,    0.14208
  -0.04152,    0.02774,    0.12016
  -0.04152,    0.02774,    0.12016
  -0.04453,    0.00569,    0.15851
  -0.01976,    0.05100,    0.14158
  -0.01448,    0.05823,    0.18961
  -0.03503,    0.04674,    0.22473
  -0.03651,    0.03401,    0.21420
  -0.01690,    0.04101,    0.17391
  -0.00540,    0.09002,    0.13792
  -0.00357,    0.12776,    0.16200
  -0.03991,    0.14865,    0.16728
  -0.03991,    0.14865,    0.16728
  -0.08175,    0.09917,    0.18007
  -0.06675,    0.11936,    0.20965
  -0.02809,    0.07212,    0.21754
