   0.00000,    3.85000,   57.06662, -171.80474,  -44.62461, 
   1.00000,    3.90000,   59.31900, -157.78627,  -40.45802, 
   2.00000,    3.95000,   61.62987, -142.61873,  -36.10601, 
   3.00000,    4.00000,   64.00000, -126.75801,  -31.68950, 
   4.00000,    4.05000,   66.43012, -111.02717,  -27.41412, 
   5.00000,    4.10000,   68.92100,  -96.41302,  -23.51537, 
   6.00000,    4.15000,   71.47337,  -83.61234,  -20.14755, 
   7.00000,    4.20000,   74.08800,  -74.09604,  -17.64191, 
