   0.00000,    0.00000,    0.00000
  -0.73646,   -0.24444,    0.73017
  -1.41132,   -0.46468,    1.37486
  -1.96794,   -0.64014,    1.85836
  -2.35929,   -0.75690,    2.12339
  -2.55198,   -0.80958,    2.13750
  -2.52934,   -0.80185,    1.89665
  -2.29323,   -0.74543,    1.42538
  -1.86452,   -0.65777,    0.77377
  -1.28179,   -0.55883,    0.01158
  -0.59854,   -0.46755,   -0.77980
   0.12129,   -0.39849,   -1.51641
   0.80898,   -0.35942,   -2.12093
   1.39751,   -0.35010,   -2.53076
   1.82833,   -0.36249,   -2.70434
   2.05761,   -0.38246,   -2.62487
   2.06135,   -0.39251,   -2.30134
   1.83868,   -0.37523,   -1.76669
   1.41279,   -0.31671,   -1.07367
   0.82933,   -0.20942,   -0.28885
   0.15219,   -0.05403,    0.51443
  -0.54292,    0.14021,    1.26341
  -1.17654,    0.35652,    1.89271
  -1.67430,    0.57298,    2.35007
  -1.97541,    0.76587,    2.60048
  -2.04000,    0.91329,    2.62849
  -1.85420,    0.99863,    2.43868
  -1.43236,    1.01312,    2.05437
  -0.81608,    0.95720,    1.51483
  -0.06994,    0.84032,    0.87137
   0.72534,    0.67935,    0.18266
   1.48194,    0.49579,   -0.49030
   2.11479,    0.31222,   -1.08924
   2.55119,    0.14877,   -1.56327
   2.73920,    0.01994,   -1.87307
   2.65349,   -0.06746,   -1.99401
   2.29828,   -0.11503,   -1.91836
   1.70681,   -0.13200,   -1.65608
   0.93754,   -0.13320,   -1.23434
   0.06757,   -0.13592,   -0.69548
  -0.81600,   -0.15649,   -0.09369
  -1.62557,   -0.20699,    0.50965
  -2.28250,   -0.29268,    1.05150
  -2.72519,   -0.41075,    1.47322
  -2.91517,   -0.55041,    1.72659
  -2.84039,   -0.69447,    1.77920
  -2.51557,   -0.82209,    1.61855
  -1.97968,   -0.91225,    1.25435
  -1.29100,   -0.94728,    0.71861
  -0.52034,   -0.91602,    0.06330
   0.25656,   -0.81581,   -0.64430
   0.96683,   -0.65322,   -1.32818
