   0.00000,   -0.42667 
   1.00000,   -0.42667 
   2.00000,   -0.97958 
   3.00000,   -0.94652 
   4.00000,   -0.61582 
   5.00000,   -0.58066 
   6.00000,   -0.47830 
   7.00000,   -0.12044 
   8.00000,   -0.07390 
   9.00000,   -0.35893 
  10.00000,   -0.35893 
  11.00000,   -0.73149 
  12.00000,   -0.56923 
  13.00000,   -0.70964 
  14.00000,   -0.56620 
  15.00000,   -0.56620 
  16.00000,   -0.64179 
  17.00000,   -0.80669 
  18.00000,   -0.75859 
  19.00000,   -0.70560 
  20.00000,   -0.75373 
  21.00000,   -0.62891 
  22.00000,   -0.46810 
  23.00000,   -0.54057 
  24.00000,   -0.54057 
  25.00000,   -0.63090 
  26.00000,   -0.61698 
  27.00000,   -0.72699 
  28.00000,   -0.81366 
  29.00000,   -0.75452 
  30.00000,   -0.73588 
  31.00000,   -0.66834 
  32.00000,   -0.61266 
  33.00000,   -0.58003 
  34.00000,   -0.55287 
  35.00000,   -0.51433 
  36.00000,   -0.60265 
  37.00000,   -0.59766 
  38.00000,   -0.63088 
  39.00000,   -0.45309 
  40.00000,   -0.40818 
  41.00000,   -0.46379 
  42.00000,   -0.28479 
  43.00000,   -0.19065 
  44.00000,   -0.16637 
  45.00000,   -0.08921 
  46.00000,   -0.16957 
  47.00000,   -0.21825 
  48.00000,   -0.21577 
  49.00000,   -0.14551 
  50.00000,    0.02825 
  51.00000,    0.30223 
  52.00000,    0.09424 
  53.00000,    0.11679 
  54.00000,   -0.15489 
  55.00000,   -0.45219 
  56.00000,   -0.24437 
  57.00000,    0.33471 
  58.00000,    0.33471 
  59.00000,   -0.37266 
  60.00000,    0.05153 
  61.00000,   -0.09353 
  62.00000,   -0.34274 
  63.00000,   -0.27320 
  64.00000,   -0.11477 
  65.00000,   -0.16578 
  66.00000,    0.60490 
  67.00000,    0.32866 
  68.00000,    0.40937 
  69.00000,    0.67875 
  70.00000,    0.59577 
  71.00000,    0.56818 
  72.00000,    0.52106 
  73.00000,    0.52106 
  74.00000,    0.67761 
  75.00000,    0.44768 
  76.00000,    0.62214 
  77.00000,    0.61514 
  78.00000,    0.70534 
  79.00000,    0.54281 
  80.00000,    0.16055 
  81.00000,    0.10869 
  82.00000,    0.04937 
  83.00000,    0.04937 
  84.00000,    0.36041 
  85.00000,    0.24201 
  86.00000,    0.24490 
  87.00000,    0.10953 
  88.00000,    0.30622 
  89.00000,    0.45855 
  90.00000,    0.55504 
  91.00000,    0.58242 
  92.00000,    0.61836 
  93.00000,    0.74714 
  94.00000,    0.69749 
  95.00000,    0.76329 
  96.00000,    0.69343 
  97.00000,    0.74609 
  98.00000,    0.71686 
  99.00000,    0.71212 
 100.00000,    0.60474 
 101.00000,    0.71324 
 102.00000,    0.80535 
 103.00000,    0.65671 
 104.00000,    0.61903 
 105.00000,    0.61304 
 106.00000,    0.40717 
 107.00000,    0.21867 
 108.00000,    0.31638 
 109.00000,    0.48196 
 110.00000,    0.43055 
 111.00000,    0.58235 
 112.00000,    0.83213 
 113.00000,    0.98265 
 114.00000,    0.98265 
 115.00000,    0.92159 
 116.00000,    0.60004 
 117.00000,    0.83631 
 118.00000,    0.70621 
 119.00000,    0.70621 
 120.00000,    0.69867 
 121.00000,    0.69810 
 122.00000,    0.49600 
 123.00000,    0.21387 
 124.00000,    0.28742 
 125.00000,    0.40354 
 126.00000,    0.29959 
 127.00000,    0.31505 
 128.00000,    0.29111 
